index,distance,distance_cum
0,96.62815324738438,4055.2813712491024
1,96.93296652842108,3373.2316848980295
2,92.5040539652182,3599.3378557729197
3,83.58229477586745,2663.037175857671
4,81.25884567233281,3400.8385730581217
5,86.20904824900923,2936.8648249451317
6,82.35289915965315,2632.359967785561
7,74.39758060582346,1760.026136169574
8,73.08898685848642,1925.5396646135337
9,73.11634564172364,1503.89959771256
10,81.0740402348372,2064.35994923366
11,88.48728722251576,1311.9310195280848
12,74.10802925459562,1187.4510516227606
13,89.44271909999159,1342.8588905763702
14,71.39327699440614,1248.6220404910366
15,68.45436436049933,721.8857250285532
16,70.5620294492725,574.1123583411178
17,70.16409338115899,494.48154667287633
18,64.10928169929842,814.9858894484003
19,64.8613906727261,713.0575011876672
20,66.75327707311455,1143.766584579214
21,63.94528911499267,1000.3344440735808
22,68.1395626636978,1622.6894342418084
23,63.28506932918696,1099.6044743452076
24,68.85491994040804,667.8233299309032
25,63.221831672294975,1250.3703451377917
26,66.25707509390978,1085.8204271425363
27,71.62401831787993,703.5389115038344
28,66.11353870426238,1808.5043544321368
29,65.68104749469211,1282.0452410114085
30,66.53570470055908,1829.569348234715
31,64.18722614352485,1080.2430282117075
32,65.86349520030045,1796.4339676147297
33,66.35510530471637,1592.6248773644097
34,64.17164482853778,1084.9345602385426
35,63.58458932791813,1373.2989477895917
36,62.56996084384263,1317.6099574608563
37,65.91661399070799,1784.9243681456085
38,65.81033353509159,1814.4280090430705
39,66.82813778641449,1588.0125944084953
40,64.61423991660043,1481.739180827719
41,65.49045732013177,1463.2231545461543
42,64.71475874945375,1627.5853280243098
43,65.31462317123173,1931.4031169074983
44,65.56675987114203,1844.828718336746
45,63.33245613427605,1529.7029123329798
46,66.332495807108,1882.468857644131
47,63.631753079732135,1571.373921127623
48,65.52098900352466,1734.2739114684275
49,65.92419889539804,1687.5565175720783
50,64.73020933072904,1786.678762396867
51,66.0,1681.610537550238
52,64.86909896090742,1715.2568320808402
53,65.16133823057964,1892.6420686437257
54,65.3834841531101,1718.1169925240831
55,66.15889962809237,1828.7017252685032
56,65.75712889109438,1877.4701062866488
57,64.71475874945375,1787.3432798430188
58,66.10597552415364,1862.4368445668165
59,66.41535966928132,1932.7226909207643
60,65.88626564011653,1698.6512296525143
61,65.98484674529449,1839.687201673154
62,66.4981202741852,1862.5737569288365
63,65.68104749469211,1909.920678981198
64,65.4217089351845,1841.1385064682124
65,65.89385403814228,1968.1260122258432
66,65.67343450741707,1844.389058740048
67,66.73080248281148,1885.7865732897772
68,65.49045732013177,1848.0340905946512
69,65.77993615077473,1862.413756392494
70,66.31741852635702,1962.4675793500385
71,66.29479617586888,1901.2453813224636
72,66.37017402418047,1881.949786790285
73,65.75712889109438,1790.572813375653
74,65.56675987114203,1900.5280845070404
75,65.85590330410783,1888.4337425496296
76,66.85805860178712,1858.5728395734184
77,65.90144156238162,1868.739682245764
78,64.5445582524197,1727.799467530882
