time,event,degree,inf_id
0.0,1,1.0,1
0.0,1,44.0,2
0.0,6,44.0,2
0.42202770115579225,1,44.0,3
0.4892970056631005,1,50.0,4
0.5130702644962885,6,50.0,4
0.6987741730129517,6,44.0,3
0.7365980568527681,1,58.0,5
1.016694415432528,18,,0
1.0167947200397491,101,38.0,6
1.0240471059065002,18,,0
1.0240507386503166,101,2.0,7
1.0494737152115687,1,59.0,8
1.1346062057767865,1,59.0,9
1.15171267090037,1,50.0,10
1.1572505687930335,6,58.0,5
1.201456930758366,8,2.0,7
1.2446922087967291,1,3.0,11
1.2496244016672138,1,27.0,12
1.254854613509173,1,12.0,13
1.26346777433537,1,43.0,14
1.2635097301827667,1,53.0,15
1.3050092552416304,7,50.0,4
1.3800479409361968,1,2.0,16
1.426554780628804,6,50.0,10
1.4406675029353146,6,53.0,15
1.4554456511857352,1,33.0,17
1.4643249429563212,1,24.0,18
1.5066946622329218,6,33.0,17
1.5655365116160134,6,59.0,8
1.6019578100084382,1,1.0,19
1.6182070043683263,1,58.0,20
1.6471458564090249,1,50.0,21
1.6751927822850339,1,4.0,22
1.6807278647369406,6,50.0,21
1.6815152421607173,6,4.0,22
1.6963266930682317,1,9.0,23
1.737569464115043,6,3.0,11
1.7845578919603435,1,54.0,24
1.7964665731038056,1,56.0,25
1.8118589337357627,1,47.0,26
1.8209571879274615,6,1.0,19
1.8435159792495674,1,31.0,27
1.853450827619606,1,5.0,28
1.8612733001407802,1,13.0,29
1.9112973399128355,1,51.0,30
1.9126342798830254,6,58.0,20
1.9349215157613378,6,56.0,25
1.9450282202882088,1,58.0,31
1.9518723975762944,1,2.0,32
1.9715389750659853,1,11.0,33
1.974276592027862,1,36.0,34
1.978972194762021,6,12.0,13
1.9810660786824783,1,3.0,35
1.990843604110163,1,5.0,36
2.000120105475984,18,,0
2.000121389639975,101,54.0,37
2.001002588193914,1,56.0,38
2.005191647415299,1,11.0,39
2.0073615557280076,1,42.0,40
2.0094424960169426,6,54.0,24
2.015882916373381,18,,0
2.0160969808689004,101,21.0,41
2.01786502247786,18,,0
2.017900688230393,101,35.0,42
2.0214202336154083,1,46.0,43
2.027157000504169,1,10.0,44
2.0375753531080725,6,36.0,34
2.0415273029215597,18,,0
2.0415407095546976,101,53.0,45
2.0421100932892937,18,,0
2.042154768295985,101,5.0,46
2.046511636221968,18,,0
2.046553959693882,101,6.0,47
2.055019454118004,1,1.0,48
2.057005874577241,7,44.0,2
2.0722729639144295,1,59.0,49
2.0736447099717794,1,4.0,50
2.0857739733616336,1,1.0,51
2.115104998198324,1,13.0,52
2.1166861293571615,1,33.0,53
2.124545345724646,1,44.0,54
2.1411260533330405,6,56.0,38
2.161560729299702,1,6.0,55
2.1879916756528606,1,9.0,56
2.190747363562731,8,53.0,15
2.1938804092204016,1,49.0,57
2.196890652299191,1,13.0,58
2.201059330927278,1,46.0,59
2.203527431150582,1,2.0,60
2.2075997896644366,6,5.0,36
2.2232630173490397,1,33.0,61
2.230633307971665,1,60.0,62
2.242232526854607,1,2.0,63
2.2688960480934917,1,41.0,64
2.269003829854379,1,57.0,65
2.3231161603644077,1,35.0,66
2.349983363307017,8,53.0,45
2.3684421517049454,1,9.0,67
2.3758209961735965,1,1.0,68
2.3769761527897537,1,41.0,69
2.3908375702491718,1,1.0,70
2.3909465681563713,1,6.0,71
2.3976574729903475,1,6.0,72
2.4020727025312416,9,2.0,7
2.4020727025312416,16,2.0,7
2.4235449458989065,1,56.0,73
2.4631098787203753,6,1.0,48
2.4682403226865217,1,50.0,74
2.473849068647453,1,22.0,75
2.488225009071058,1,1.0,76
2.4975377678202477,1,8.0,77
2.4990479527887106,1,38.0,78
2.51493889577551,6,13.0,29
2.5296062725519315,1,46.0,79
2.5518358505067953,6,6.0,72
2.55248622897176,1,35.0,80
2.553146683580091,2,9.0,81
2.554988166657076,6,46.0,43
2.566361236847666,1,5.0,82
2.5738230576829864,6,10.0,44
2.576680283318944,6,27.0,12
2.5815429020480303,1,34.0,83
2.589240229703276,1,59.0,84
2.595782175555014,6,58.0,31
2.596422575487466,6,2.0,60
2.6108232312289745,1,50.0,85
2.615750674811955,6,33.0,53
2.619170329087689,6,56.0,73
2.620790301785789,6,35.0,66
2.621353830798398,1,39.0,86
2.625963187695739,1,55.0,87
2.626677130668532,6,50.0,74
2.6302838995967166,1,10.0,88
2.6341713358094934,7,36.0,34
2.647735075632623,1,7.0,89
2.654885741154544,1,44.0,90
2.657629375711755,1,7.0,91
2.663424745142255,1,8.0,92
2.668546253783509,1,4.0,93
2.670057262278935,6,44.0,90
2.6760416077020808,1,12.0,94
2.6809091760887425,6,9.0,23
2.691700973202128,1,2.0,95
2.7036733709573793,1,15.0,96
2.7089135445094406,2,1.0,97
2.7120208969107154,1,8.0,98
2.7334487430012318,1,11.0,99
2.7367518423429398,6,24.0,18
2.7468185243879573,1,3.0,100
2.7471229292962263,1,17.0,101
2.7486747916064695,6,34.0,83
2.7520397376672916,2,8.0,102
2.7667447551845035,1,51.0,103
2.7695511201055836,6,11.0,33
2.7718356519488276,6,6.0,71
2.777975928486934,1,5.0,104
2.791557452657299,1,4.0,105
2.7971012197746177,6,49.0,57
2.801694346261721,8,6.0,47
2.801921236249656,1,4.0,106
2.8081614536508517,1,7.0,107
2.813940777898988,1,40.0,108
2.82550035466011,1,2.0,109
2.8465825287605537,1,48.0,110
2.849321426775005,8,1.0,19
2.8493970415788334,6,8.0,98
2.8602141603647864,1,4.0,111
2.8653951506921955,1,2.0,112
2.8712333065329774,6,51.0,103
