index,distance,distance_cum
0,281.4178388091274,909.696103102569
1,241.31514664438285,890.5784636964898
2,358.00139664532037,1271.4688356385302
3,148.53955702101717,482.240603848328
4,250.80869203438704,797.754348154869
5,157.22913216067818,506.40497627886714
6,183.13110058097723,950.2294459760758
7,253.4995069028735,869.1461327072681
8,271.44244325455077,914.4484676568712
9,337.68476424026005,1357.7149921835585
10,242.66437727857792,1227.7772599295038
11,239.240464804765,817.732841458627
12,242.0413187866898,705.4119363889444
13,254.60361348574767,776.799845520067
14,165.93974810153233,741.0485814034057
15,263.01901071975766,895.3390419276934
16,216.8893727225933,667.3230102431655
17,296.30052311799926,964.4604709369896
18,286.947730431868,1428.6203134493082
19,218.95661670751127,744.2103197349523
20,257.3402417034693,1060.8751104630553
21,358.0796000891422,1361.215265856213
22,259.09457732650446,849.4562966980703
23,259.5130054544473,930.7346560647668
24,224.67087038599377,748.6661472245155
25,150.1932089010685,1128.0243791691737
26,265.23951440160647,982.1547739536778
27,242.20652344641752,822.4147372220417
28,315.76098555711405,1066.516291483632
29,241.1555514600483,787.1187966247535
30,197.17504913147607,689.4976432156966
31,162.5576820700886,474.8789319394997
32,249.707829272532,874.4689817254812
33,329.2962192312569,1453.4032475538231
34,278.84942173151444,950.0136841119712
35,187.66725873204416,509.2003534955568
36,254.52111896658005,812.7373499476937
37,201.39513400278568,861.1741984058742
38,253.32390333326225,842.147849252137
39,194.28072472584617,564.7114307325468
40,257.2197504080898,943.9798726667852
41,192.1457779916072,577.071919261369
42,313.792925350461,1557.2889905216691
43,227.096895619469,781.6693674438061
44,221.6776939613005,944.4135746588992
45,285.5836129752546,1018.8733974346372
46,211.13029152634635,650.6343058892606
47,304.7343105067101,1036.684619351517
48,259.26241532470533,1004.6815415841976
49,292.1147034984716,1087.174319049158
50,179.95277158187923,856.5249558535934
51,247.63884994079584,800.9656671793117
52,183.42300837136,534.0992417144963
53,194.53277358841103,588.6144748475015
54,199.64217991196148,728.5039464546503
55,246.0447113839271,852.789540273566
56,211.10187114282053,973.0724536230588
57,168.24981426438484,482.7173085771837
58,223.8861317723811,936.699524927818
59,191.17792759625783,679.0147273807837
60,281.45870034518384,1089.0679501298346
61,248.68051793415583,867.2243077774054
62,281.0071173475861,942.8053881899488
63,231.61174408911137,735.3393774305848
64,357.6338910114644,1380.3387265450465
65,340.69194296314083,1290.3189528174807
66,158.9402403420858,519.5565416776118
67,200.28729365588825,606.8311132432153
68,200.94028963848936,1084.8248706588545
69,309.7563558669943,1360.00441175755
70,176.34625031454453,507.157766380443
71,264.2839382179704,847.7782728992293
72,160.77624202599088,857.7208170494639
73,154.26924515275235,740.3404622199167
74,353.28458783252916,1287.148787048335
75,259.3896682599367,917.8088036187056
76,338.5572329754601,1397.1932579281936
77,203.2953516438583,650.5474617581718
78,308.6211269501814,1092.646328873163
79,199.5545038329128,767.5415298210254
80,203.31010796318023,735.9904890689825
81,325.97085759312904,1185.866349973723
82,276.0489087100328,979.5432609129624
83,293.894538908092,1039.1183763171548
84,282.99293277394753,987.1853929227276
85,233.0085835328819,716.9944211777383
86,163.9695093607345,1101.29696267628
87,219.57231155134292,737.1533083423013
88,284.13201157208596,977.2614798507102
89,152.22023518573343,446.8881291777618
90,308.0243496868389,1250.1007959360718
91,248.6242144281204,763.0733909657707
92,306.6806156247897,1084.7723263431824
93,264.9245175516981,827.3777855369335
94,324.6721423220662,1270.76787809576
95,206.12617495116916,730.2027115808322
96,284.3202419807637,1006.0064612118553
97,282.57388414359883,989.7242040083692
98,212.33464154489724,637.4723523416526
99,292.85662020859286,1048.6009727250876
100,226.0508792285489,739.3781170686619
101,245.073458375239,795.782633638106
102,154.4312144613258,874.5278726261388
103,217.6189329998656,764.5521564942446
104,326.8118724893574,1133.814799691731
105,242.08469592272863,881.9563481261416
106,271.08116865617944,883.1319267244278
107,282.5650367614507,1047.7242003504548
108,194.36563482261985,548.6510730874405
109,293.05972087613816,1141.724572740729
110,189.44656238633627,546.3972913549261
111,192.1639924647695,966.331723581504
112,260.42081330031976,845.4880247525685
113,305.89050328508074,1037.3615570282138
114,286.3511829903973,943.8416180694724
115,228.9279362594264,824.1820187312994
116,208.6384432457259,646.0719774142816
117,302.7325552364661,1146.3939113585695
118,235.2785583090818,783.1787790792087
119,214.1424759359992,645.5942998509203
120,334.0314356464074,1202.2137913033605
121,298.7406902315116,1104.700864487758
122,248.42906432219235,840.3023265468208
123,225.38633498950196,821.054809376329
124,380.1039331551306,1670.5104010451416
125,226.6053838724932,744.660325249036
126,335.30583054876934,1502.295243951734
127,241.344152611991,946.0153275713876
128,262.77366686941826,910.7996486604504
129,184.15211103867367,488.4516352721117
130,239.2446446631565,738.5106634301227
131,317.8820535985006,1118.2732224282222
132,174.26129805553498,619.7806063438901
133,221.9436865513412,712.3784106779206
134,286.6461232949087,887.0490403579726
135,246.3026593441492,892.7508050962485
136,273.14465032286466,947.0073917346158
137,303.0198013331802,992.2106631154496
138,156.1089363233252,500.21495379486606
139,269.31023003220656,1219.9930327669908
