,beta,diag,seed,dpsi
0,1.7710358341366503,0.1015673583325179,49451,1.0
1,1.7710358341366503,0.1015673583325179,49451,1.0404040404040404
2,1.7710358341366503,0.1015673583325179,49451,1.0808080808080809
3,1.7710358341366503,0.1015673583325179,49451,1.121212121212121
4,1.7710358341366503,0.1015673583325179,49451,1.1616161616161615
5,1.7710358341366503,0.1015673583325179,49451,1.202020202020202
6,1.7710358341366503,0.1015673583325179,49451,1.2424242424242424
7,1.7710358341366503,0.1015673583325179,49451,1.2828282828282829
8,1.7710358341366503,0.1015673583325179,49451,1.3232323232323233
9,1.7710358341366503,0.1015673583325179,49451,1.3636363636363638
10,1.7710358341366503,0.1015673583325179,49451,1.404040404040404
11,1.7710358341366503,0.1015673583325179,49451,1.4444444444444444
12,1.7710358341366503,0.1015673583325179,49451,1.4848484848484849
13,1.7710358341366503,0.1015673583325179,49451,1.5252525252525253
14,1.7710358341366503,0.1015673583325179,49451,1.5656565656565657
15,1.7710358341366503,0.1015673583325179,49451,1.606060606060606
16,1.7710358341366503,0.1015673583325179,49451,1.6464646464646466
17,1.7710358341366503,0.1015673583325179,49451,1.6868686868686869
18,1.7710358341366503,0.1015673583325179,49451,1.7272727272727273
19,1.7710358341366503,0.1015673583325179,49451,1.7676767676767677
20,1.7710358341366503,0.1015673583325179,49451,1.8080808080808082
21,1.7710358341366503,0.1015673583325179,49451,1.8484848484848486
22,1.7710358341366503,0.1015673583325179,49451,1.8888888888888888
23,1.7710358341366503,0.1015673583325179,49451,1.9292929292929295
24,1.7710358341366503,0.1015673583325179,49451,1.9696969696969697
25,1.7710358341366503,0.1015673583325179,49451,2.0101010101010104
26,1.7710358341366503,0.1015673583325179,49451,2.0505050505050506
27,1.7710358341366503,0.1015673583325179,49451,2.090909090909091
28,1.7710358341366503,0.1015673583325179,49451,2.1313131313131315
29,1.7710358341366503,0.1015673583325179,49451,2.1717171717171717
30,1.7710358341366503,0.1015673583325179,49451,2.212121212121212
31,1.7710358341366503,0.1015673583325179,49451,2.2525252525252526
32,1.7710358341366503,0.1015673583325179,49451,2.2929292929292933
33,1.7710358341366503,0.1015673583325179,49451,2.3333333333333335
34,1.7710358341366503,0.1015673583325179,49451,2.3737373737373737
35,1.7710358341366503,0.1015673583325179,49451,2.4141414141414144
36,1.7710358341366503,0.1015673583325179,49451,2.4545454545454546
37,1.7710358341366503,0.1015673583325179,49451,2.494949494949495
38,1.7710358341366503,0.1015673583325179,49451,2.5353535353535355
39,1.7710358341366503,0.1015673583325179,49451,2.575757575757576
40,1.7710358341366503,0.1015673583325179,49451,2.6161616161616164
41,1.7710358341366503,0.1015673583325179,49451,2.6565656565656566
42,1.7710358341366503,0.1015673583325179,49451,2.6969696969696972
43,1.7710358341366503,0.1015673583325179,49451,2.7373737373737375
44,1.7710358341366503,0.1015673583325179,49451,2.7777777777777777
45,1.7710358341366503,0.1015673583325179,49451,2.8181818181818183
46,1.7710358341366503,0.1015673583325179,49451,2.858585858585859
47,1.7710358341366503,0.1015673583325179,49451,2.8989898989898992
48,1.7710358341366503,0.1015673583325179,49451,2.9393939393939394
49,1.7710358341366503,0.1015673583325179,49451,2.97979797979798
50,1.7710358341366503,0.1015673583325179,49451,3.0202020202020203
51,1.7710358341366503,0.1015673583325179,49451,3.060606060606061
52,1.7710358341366503,0.1015673583325179,49451,3.101010101010101
53,1.7710358341366503,0.1015673583325179,49451,3.1414141414141414
54,1.7710358341366503,0.1015673583325179,49451,3.181818181818182
55,1.7710358341366503,0.1015673583325179,49451,3.2222222222222223
56,1.7710358341366503,0.1015673583325179,49451,3.262626262626263
57,1.7710358341366503,0.1015673583325179,49451,3.303030303030303
58,1.7710358341366503,0.1015673583325179,49451,3.3434343434343434
59,1.7710358341366503,0.1015673583325179,49451,3.383838383838384
60,1.7710358341366503,0.1015673583325179,49451,3.4242424242424243
61,1.7710358341366503,0.1015673583325179,49451,3.464646464646465
62,1.7710358341366503,0.1015673583325179,49451,3.505050505050505
63,1.7710358341366503,0.1015673583325179,49451,3.545454545454546
64,1.7710358341366503,0.1015673583325179,49451,3.585858585858586
65,1.7710358341366503,0.1015673583325179,49451,3.6262626262626263
66,1.7710358341366503,0.1015673583325179,49451,3.666666666666667
67,1.7710358341366503,0.1015673583325179,49451,3.707070707070707
68,1.7710358341366503,0.1015673583325179,49451,3.747474747474748
69,1.7710358341366503,0.1015673583325179,49451,3.787878787878788
70,1.7710358341366503,0.1015673583325179,49451,3.8282828282828287
71,1.7710358341366503,0.1015673583325179,49451,3.868686868686869
72,1.7710358341366503,0.1015673583325179,49451,3.909090909090909
73,1.7710358341366503,0.1015673583325179,49451,3.94949494949495
74,1.7710358341366503,0.1015673583325179,49451,3.98989898989899
75,1.7710358341366503,0.1015673583325179,49451,4.030303030303031
76,1.7710358341366503,0.1015673583325179,49451,4.070707070707071
