index,distance,distance_cum
0,66.27971031922213,2032.0777544178768
1,66.03786792439622,2033.9869714430329
2,66.24952830020754,2033.3610107405916
3,66.26462102811726,2048.893359840868
4,66.19667665374146,2030.8458828773787
5,66.4529909033446,2020.9500241223184
6,65.96969000988257,2028.4264837553271
7,66.007575322837,2048.5397238032756
8,66.15889962809237,2035.064372446238
9,66.21933252457322,2041.0090641640963
10,66.05300901548695,2020.0841566627864
11,66.34756966159348,2047.1531452238744
12,66.09084656743322,2027.8222308673903
13,66.06814663663572,2038.5038631309976
14,66.41535966928132,2008.2773712811684
15,66.58077800686922,1983.91834509387
16,65.93178292750773,1932.9358499443276
17,66.02272336097626,1934.998191213625
18,66.37770710110436,1951.500448372995
19,65.98484674529449,1953.1945627612215
20,66.32495759516172,2010.8540474136853
21,64.08587988004847,1759.036383932976
22,66.29479617586888,1942.0272912603468
23,66.40783086353596,1922.7189082130544
24,65.68104749469211,1905.4548013532096
25,66.2872536767062,1958.9461452525948
26,64.8074069840786,1862.5079865600576
27,65.63535632568775,1849.3798960732756
28,66.12866246946176,1943.14590291105
29,66.16645675869307,1937.2163018104095
30,65.5972560401729,1817.9672714325743
31,66.26462102811726,1968.8247763577133
32,66.26462102811726,1965.143251775809
33,65.96211033616193,1939.8059181268625
34,65.7875368135941,1909.3446519683137
35,65.03076195155643,1786.515882940871
36,66.57326790837296,1900.7485367612417
37,65.87867636800242,1773.2250280209785
38,64.69157595854347,1779.4229401690875
39,65.46754921333164,1554.8266784436134
40,66.6258208204597,1981.0424023730536
41,65.32227797620043,1698.8587345627063
42,63.05553108173778,1642.344056524089
43,65.5972560401729,1796.039810249205
44,63.2771680782255,864.9658952814267
45,64.9307323229917,1475.5693816286648
46,64.42825467137845,1505.830999813724
47,61.78996682310163,1132.2592459326618
48,64.96922348312314,1528.7187445701056
49,63.58458932791813,844.784587927597
50,65.50572494064927,1124.5519107626824
51,63.52164985262898,886.6837091093983
52,71.0,654.4975171839844
53,66.27971031922213,817.4478576643284
54,65.30696746902278,837.4879103605018
55,67.62396025078685,661.6169586701961
56,78.03845206050669,1152.7350085774267
57,67.19374970932937,962.4068786121596
58,69.72804313904126,1128.3102410241609
59,71.84010022264724,818.1497417954736
60,71.79136438319027,720.1638702406557
61,76.60939890117922,795.4212720313683
62,81.40024569987489,990.3004594566236
63,75.14652353901675,939.1751700295318
64,76.47875521999558,1003.6901912442904
65,84.72307831990054,1157.2592622226016
66,90.42123644365851,1376.3495195625271
67,76.61592523751182,1226.9673997299194
68,83.24061508662703,1358.3644577211228
69,73.95268757793728,1409.930140113332
70,83.49251463454674,1344.968029359806
71,77.34985455707076,2571.2883930045655
72,75.2994023880668,2096.321540222301
73,72.42237223399962,1828.9015829180096
74,76.26270385975047,1930.119944459411
75,71.11961754677819,1422.8011104859315
76,82.24962005991274,2401.3177632291818
77,81.95730595865142,2190.5038233246705
78,81.2896057316063,2967.8453463750434
79,82.516664983505,2725.0985303287657
80,73.65459931328118,2874.9012156942017
81,88.47033401089882,3378.622796347648
82,83.46256645946133,2715.745201597528
83,85.08231308562314,2476.2354492252953
84,83.80930735902786,3255.215661058419
85,88.24397996464121,3384.34410189035
86,108.74281585465772,3013.7080150538804
87,89.82204629154248,3107.96927269238
88,82.0,3099.0467889336555
89,85.04704580407247,2926.75229563419
90,80.049984384758,3033.847557145876
91,109.11920087683929,2950.1874516715034
92,92.11405973031478,3846.6802570528266
93,91.21403400793103,3683.809712783764
94,85.5043858524228,3557.243033586544
95,92.49324299644812,3781.162916352587
96,104.08650248711405,4216.138754832436
97,101.12863096077191,4144.805785558595
98,94.27088627991148,4367.19452280294
99,93.4558719396486,3467.3595140971465
100,71.74259543674177,1943.701623192202
101,71.74259543674177,1943.701623192202
102,71.74259543674177,1943.701623192202
103,71.74259543674177,1943.701623192202
104,71.80529228406496,1944.0285491730824
105,71.69379331573968,1937.05369053106
106,71.69379331573968,1936.7168094484025
107,71.5122367151245,1915.9874738630208
108,71.63797875428926,1902.090954712734
109,71.30217387990355,1860.868345692408
110,71.63797875428926,1894.578845020708
111,71.62401831787993,1899.9184193012077
112,71.25307010929424,1839.548857736592
113,71.56814934033156,1909.1024068917832
114,71.65193647069142,1934.883459022791
115,71.54019849007969,1885.2283681294423
116,71.78439941937245,1895.981539994522
117,71.77046746399246,1897.6219328412071
118,71.61005515987263,1916.6488984683656
119,71.35825109964509,1876.024253574564
120,71.87489130426563,1919.896872230381
121,71.35825109964509,1839.4765559799885
122,71.61005515987263,1910.9199355284352
123,71.53320907103218,1883.2899405030548
124,71.40728254176881,1884.0029193183327
125,71.58910531638176,1920.4741602010688
126,71.78439941937245,1936.0994292649332
127,71.64495795239188,1925.0477916145355
128,71.596089278675,1786.6157952956758
129,71.596089278675,1817.8170975100877
130,71.58910531638176,1874.018943340755
131,71.57513534740957,1868.8571373970776
132,71.91661838546081,1892.2927891845911
133,71.5122367151245,1836.0479296576111
134,71.53320907103218,1887.2861468256476
135,71.07742257566744,1781.3879420272272
136,71.34423592694787,1921.330268329732
137,71.72168430816443,1934.5438738886228
138,70.24955515873393,1453.4121920501425
139,71.18286310622803,1920.1773355604423
140,71.00704190430693,1752.876493082157
141,71.43528539874394,1727.9473371604818
142,70.9154426059656,1557.899868412601
143,68.43975452907469,996.9252730270208
144,69.59885056522126,1703.1964067599486
145,69.01449123191448,1563.8308732084809
146,71.72865536171719,1910.044502099362
147,70.70360669725413,1698.929663052594
148,71.03520254071216,1523.894353293561
149,71.32320800412724,1872.7084663662947
150,73.68853370776216,853.3949847520784
151,71.64495795239188,1090.971585331167
152,79.95623803056269,1215.6668951649542
153,79.0,1134.487549512995
154,79.66806135459805,750.1973073798653
155,82.3407554009556,731.145676319022
156,77.30459236035075,864.2835182970921
157,85.65045242145543,988.08096834217
158,76.32823854904552,1256.3104711813876
159,70.11419257183242,1236.3866709084175
160,71.28814768248647,283.51719524572053
161,84.9352694703443,1040.7602990122173
162,86.97700845625813,1407.9925425938875
163,80.30566605165541,791.7872188915403
164,86.7179335547152,963.5678491938178
165,90.598013223249,1288.4273359409913
166,89.58236433584459,1107.709348159525
167,87.75534171775527,1174.9595737726468
168,71.7007670809734,1942.2386568081688
169,95.55626614722868,1311.5174417444855
170,97.05668446840744,1891.577912749036
171,79.13911801378633,1654.291389084765
172,84.29116205154607,1938.037409339665
173,83.31266410336426,2230.09304738614
174,78.07688518377255,2097.9423252320357
175,76.7333043730035,1609.195761863671
176,79.96249120681522,2438.787813648412
177,82.10968274204937,1849.1500750344735
178,82.19489035213807,2503.902354326143
179,82.1462111116514,2466.2649898175987
180,81.38181615078395,2637.9310074374575
181,82.57723657279892,2849.0745865982517
182,88.20997676000147,2893.4659147810953
183,91.47677300823418,3414.619012422909
184,84.27336471270148,3211.271866410566
185,95.33100230250388,3535.168595696675
186,94.95261976375376,3378.335832921292
187,107.57323087088164,3989.415245371181
188,108.75201147565042,3945.1543696032986
189,96.62815324738438,3738.850491795574
190,96.1821189203066,3545.563847965511
191,100.23971268913334,3324.100028579164
192,144.57523992717427,3588.8167966615406
193,112.0490963818986,3010.7641887069135
194,100.65783625729296,4044.57587393289
195,107.44300814850634,4187.7415154233195
196,127.49117616525469,3254.4500303430686
197,163.24521432495348,3394.159542508278
198,116.83749398202616,4537.727074207967
199,127.26350615946428,4889.662769557835
200,73.3621155638249,1611.2048286918705
201,73.45066371381542,1582.591229597839
202,73.3007503372237,1600.9191110109218
203,73.03423854604085,1623.6582152657622
204,72.50517222929686,1577.5030903297782
205,73.08214556237385,1550.6937157285445
206,73.22567855609124,1590.8233717166718
207,73.50510186374821,1575.0526975311016
208,73.02054505411473,1578.1815484918077
209,73.2120208708925,1590.4933196967538
210,73.19152956456095,1562.1021093385668
211,73.06846104852626,1584.667788528561
212,73.4234295031225,1541.3588161099933
213,73.02739212103907,1547.7910065638707
214,73.3621155638249,1561.8431419319932
215,73.36893075410055,1571.3716937758552
216,73.05477397131553,1564.493208678133
217,73.13685801290619,1554.006113244089
218,72.92461861401813,1570.0229297688618
219,73.33484846919642,1472.126692917427
220,72.99315036357864,1562.953294247784
221,72.97944916207575,1559.808962661774
222,72.9657453878188,1557.8382457752152
223,73.22567855609124,1332.3982137484277
224,72.01388754955533,1433.3673639371032
225,73.15736463268753,1556.8567692629915
226,73.16419889536138,1583.547599537191
227,72.59476565152615,1562.195250280835
228,72.83543093852057,1576.939440815658
229,73.24616030891995,1582.9984207193638
230,73.05477397131553,1382.5624759843586
231,72.29107828771127,1370.8522896359038
232,73.06161783043132,1544.3662130466337
233,73.47108274688756,1531.8116724976344
234,73.19152956456095,1555.321831647714
235,70.94363960215179,1228.5605398188566
236,71.86097689288673,1269.4510624675534
237,73.2120208708925,1459.0942395883824
238,71.4142842854285,1231.1872319026054
239,72.20803279414278,1409.717347555885
240,72.76675064890557,1338.5211989356014
241,72.31873892705818,1357.2626864391432
242,72.22880311897741,1178.08149123904
