,beta,diag,seed,infectiousness_2nd_factor
0,1.7710358341366503,0.1015673583325179,49451,0.01
1,1.7710358341366503,0.1015673583325179,49451,0.0198989898989899
2,1.7710358341366503,0.1015673583325179,49451,0.029797979797979796
3,1.7710358341366503,0.1015673583325179,49451,0.039696969696969696
4,1.7710358341366503,0.1015673583325179,49451,0.049595959595959596
5,1.7710358341366503,0.1015673583325179,49451,0.059494949494949496
6,1.7710358341366503,0.1015673583325179,49451,0.06939393939393938
7,1.7710358341366503,0.1015673583325179,49451,0.07929292929292929
8,1.7710358341366503,0.1015673583325179,49451,0.08919191919191918
9,1.7710358341366503,0.1015673583325179,49451,0.09909090909090908
10,1.7710358341366503,0.1015673583325179,49451,0.10898989898989898
11,1.7710358341366503,0.1015673583325179,49451,0.11888888888888888
12,1.7710358341366503,0.1015673583325179,49451,0.12878787878787878
13,1.7710358341366503,0.1015673583325179,49451,0.1386868686868687
14,1.7710358341366503,0.1015673583325179,49451,0.1485858585858586
15,1.7710358341366503,0.1015673583325179,49451,0.15848484848484848
16,1.7710358341366503,0.1015673583325179,49451,0.16838383838383839
17,1.7710358341366503,0.1015673583325179,49451,0.1782828282828283
18,1.7710358341366503,0.1015673583325179,49451,0.18818181818181817
19,1.7710358341366503,0.1015673583325179,49451,0.19808080808080808
20,1.7710358341366503,0.1015673583325179,49451,0.207979797979798
21,1.7710358341366503,0.1015673583325179,49451,0.21787878787878787
22,1.7710358341366503,0.1015673583325179,49451,0.22777777777777777
23,1.7710358341366503,0.1015673583325179,49451,0.23767676767676768
24,1.7710358341366503,0.1015673583325179,49451,0.24757575757575756
25,1.7710358341366503,0.1015673583325179,49451,0.25747474747474747
26,1.7710358341366503,0.1015673583325179,49451,0.2673737373737374
27,1.7710358341366503,0.1015673583325179,49451,0.2772727272727273
28,1.7710358341366503,0.1015673583325179,49451,0.2871717171717172
29,1.7710358341366503,0.1015673583325179,49451,0.29707070707070704
30,1.7710358341366503,0.1015673583325179,49451,0.30696969696969695
31,1.7710358341366503,0.1015673583325179,49451,0.31686868686868686
32,1.7710358341366503,0.1015673583325179,49451,0.32676767676767676
33,1.7710358341366503,0.1015673583325179,49451,0.33666666666666667
34,1.7710358341366503,0.1015673583325179,49451,0.3465656565656566
35,1.7710358341366503,0.1015673583325179,49451,0.3564646464646465
36,1.7710358341366503,0.1015673583325179,49451,0.36636363636363634
37,1.7710358341366503,0.1015673583325179,49451,0.37626262626262624
38,1.7710358341366503,0.1015673583325179,49451,0.38616161616161615
39,1.7710358341366503,0.1015673583325179,49451,0.39606060606060606
40,1.7710358341366503,0.1015673583325179,49451,0.40595959595959596
41,1.7710358341366503,0.1015673583325179,49451,0.41585858585858587
42,1.7710358341366503,0.1015673583325179,49451,0.4257575757575757
43,1.7710358341366503,0.1015673583325179,49451,0.43565656565656563
44,1.7710358341366503,0.1015673583325179,49451,0.44555555555555554
45,1.7710358341366503,0.1015673583325179,49451,0.45545454545454545
46,1.7710358341366503,0.1015673583325179,49451,0.46535353535353535
47,1.7710358341366503,0.1015673583325179,49451,0.47525252525252526
48,1.7710358341366503,0.1015673583325179,49451,0.4851515151515151
49,1.7710358341366503,0.1015673583325179,49451,0.495050505050505
50,1.7710358341366503,0.1015673583325179,49451,0.5049494949494949
51,1.7710358341366503,0.1015673583325179,49451,0.5148484848484849
52,1.7710358341366503,0.1015673583325179,49451,0.5247474747474747
53,1.7710358341366503,0.1015673583325179,49451,0.5346464646464646
54,1.7710358341366503,0.1015673583325179,49451,0.5445454545454546
55,1.7710358341366503,0.1015673583325179,49451,0.5544444444444444
56,1.7710358341366503,0.1015673583325179,49451,0.5643434343434344
57,1.7710358341366503,0.1015673583325179,49451,0.5742424242424242
58,1.7710358341366503,0.1015673583325179,49451,0.5841414141414141
59,1.7710358341366503,0.1015673583325179,49451,0.594040404040404
60,1.7710358341366503,0.1015673583325179,49451,0.6039393939393939
61,1.7710358341366503,0.1015673583325179,49451,0.6138383838383838
62,1.7710358341366503,0.1015673583325179,49451,0.6237373737373737
63,1.7710358341366503,0.1015673583325179,49451,0.6336363636363637
64,1.7710358341366503,0.1015673583325179,49451,0.6435353535353535
65,1.7710358341366503,0.1015673583325179,49451,0.6534343434343434
66,1.7710358341366503,0.1015673583325179,49451,0.6633333333333333
67,1.7710358341366503,0.1015673583325179,49451,0.6732323232323232
68,1.7710358341366503,0.1015673583325179,49451,0.6831313131313131
69,1.7710358341366503,0.1015673583325179,49451,0.693030303030303
70,1.7710358341366503,0.1015673583325179,49451,0.702929292929293
71,1.7710358341366503,0.1015673583325179,49451,0.7128282828282828
72,1.7710358341366503,0.1015673583325179,49451,0.7227272727272727
73,1.7710358341366503,0.1015673583325179,49451,0.7326262626262626
74,1.7710358341366503,0.1015673583325179,49451,0.7425252525252525
75,1.7710358341366503,0.1015673583325179,49451,0.7524242424242424
76,1.7710358341366503,0.1015673583325179,49451,0.7623232323232323
77,1.7710358341366503,0.1015673583325179,49451,0.7722222222222221
78,1.7710358341366503,0.1015673583325179,49451,0.7821212121212121
79,1.7710358341366503,0.1015673583325179,49451,0.792020202020202
80,1.7710358341366503,0.1015673583325179,49451,0.8019191919191919
81,1.7710358341366503,0.1015673583325179,49451,0.8118181818181818
82,1.7710358341366503,0.1015673583325179,49451,0.8217171717171717
83,1.7710358341366503,0.1015673583325179,49451,0.8316161616161616
84,1.7710358341366503,0.1015673583325179,49451,0.8415151515151514
85,1.7710358341366503,0.1015673583325179,49451,0.8514141414141414
86,1.7710358341366503,0.1015673583325179,49451,0.8613131313131313
87,1.7710358341366503,0.1015673583325179,49451,0.8712121212121212
88,1.7710358341366503,0.1015673583325179,49451,0.8811111111111111
89,1.7710358341366503,0.1015673583325179,49451,0.891010101010101
90,1.7710358341366503,0.1015673583325179,49451,0.9009090909090909
91,1.7710358341366503,0.1015673583325179,49451,0.9108080808080807
92,1.7710358341366503,0.1015673583325179,49451,0.9207070707070707
93,1.7710358341366503,0.1015673583325179,49451,0.9306060606060605
94,1.7710358341366503,0.1015673583325179,49451,0.9405050505050505
95,1.7710358341366503,0.1015673583325179,49451,0.9504040404040404
96,1.7710358341366503,0.1015673583325179,49451,0.9603030303030302
97,1.7710358341366503,0.1015673583325179,49451,0.9702020202020202
98,1.7710358341366503,0.1015673583325179,49451,0.98010101010101
99,1.7710358341366503,0.1015673583325179,49451,0.99
100,1.7548215922257413,0.1013929127783522,3894,0.01
101,1.7548215922257413,0.1013929127783522,3894,0.0198989898989899
102,1.7548215922257413,0.1013929127783522,3894,0.029797979797979796
103,1.7548215922257413,0.1013929127783522,3894,0.039696969696969696
104,1.7548215922257413,0.1013929127783522,3894,0.049595959595959596
105,1.7548215922257413,0.1013929127783522,3894,0.059494949494949496
106,1.7548215922257413,0.1013929127783522,3894,0.06939393939393938
107,1.7548215922257413,0.1013929127783522,3894,0.07929292929292929
108,1.7548215922257413,0.1013929127783522,3894,0.08919191919191918
109,1.7548215922257413,0.1013929127783522,3894,0.09909090909090908
110,1.7548215922257413,0.1013929127783522,3894,0.10898989898989898
111,1.7548215922257413,0.1013929127783522,3894,0.11888888888888888
112,1.7548215922257413,0.1013929127783522,3894,0.12878787878787878
113,1.7548215922257413,0.1013929127783522,3894,0.1386868686868687
114,1.7548215922257413,0.1013929127783522,3894,0.1485858585858586
115,1.7548215922257413,0.1013929127783522,3894,0.15848484848484848
116,1.7548215922257413,0.1013929127783522,3894,0.16838383838383839
117,1.7548215922257413,0.1013929127783522,3894,0.1782828282828283
118,1.7548215922257413,0.1013929127783522,3894,0.18818181818181817
119,1.7548215922257413,0.1013929127783522,3894,0.19808080808080808
120,1.7548215922257413,0.1013929127783522,3894,0.207979797979798
121,1.7548215922257413,0.1013929127783522,3894,0.21787878787878787
122,1.7548215922257413,0.1013929127783522,3894,0.22777777777777777
123,1.7548215922257413,0.1013929127783522,3894,0.23767676767676768
124,1.7548215922257413,0.1013929127783522,3894,0.24757575757575756
125,1.7548215922257413,0.1013929127783522,3894,0.25747474747474747
126,1.7548215922257413,0.1013929127783522,3894,0.2673737373737374
127,1.7548215922257413,0.1013929127783522,3894,0.2772727272727273
128,1.7548215922257413,0.1013929127783522,3894,0.2871717171717172
129,1.7548215922257413,0.1013929127783522,3894,0.29707070707070704
130,1.7548215922257413,0.1013929127783522,3894,0.30696969696969695
131,1.7548215922257413,0.1013929127783522,3894,0.31686868686868686
132,1.7548215922257413,0.1013929127783522,3894,0.32676767676767676
133,1.7548215922257413,0.1013929127783522,3894,0.33666666666666667
134,1.7548215922257413,0.1013929127783522,3894,0.3465656565656566
135,1.7548215922257413,0.1013929127783522,3894,0.3564646464646465
136,1.7548215922257413,0.1013929127783522,3894,0.36636363636363634
137,1.7548215922257413,0.1013929127783522,3894,0.37626262626262624
138,1.7548215922257413,0.1013929127783522,3894,0.38616161616161615
139,1.7548215922257413,0.1013929127783522,3894,0.39606060606060606
140,1.7548215922257413,0.1013929127783522,3894,0.40595959595959596
141,1.7548215922257413,0.1013929127783522,3894,0.41585858585858587
142,1.7548215922257413,0.1013929127783522,3894,0.4257575757575757
143,1.7548215922257413,0.1013929127783522,3894,0.43565656565656563
144,1.7548215922257413,0.1013929127783522,3894,0.44555555555555554
145,1.7548215922257413,0.1013929127783522,3894,0.45545454545454545
146,1.7548215922257413,0.1013929127783522,3894,0.46535353535353535
147,1.7548215922257413,0.1013929127783522,3894,0.47525252525252526
148,1.7548215922257413,0.1013929127783522,3894,0.4851515151515151
149,1.7548215922257413,0.1013929127783522,3894,0.495050505050505
150,1.7548215922257413,0.1013929127783522,3894,0.5049494949494949
151,1.7548215922257413,0.1013929127783522,3894,0.5148484848484849
152,1.7548215922257413,0.1013929127783522,3894,0.5247474747474747
153,1.7548215922257413,0.1013929127783522,3894,0.5346464646464646
154,1.7548215922257413,0.1013929127783522,3894,0.5445454545454546
155,1.7548215922257413,0.1013929127783522,3894,0.5544444444444444
156,1.7548215922257413,0.1013929127783522,3894,0.5643434343434344
157,1.7548215922257413,0.1013929127783522,3894,0.5742424242424242
158,1.7548215922257413,0.1013929127783522,3894,0.5841414141414141
159,1.7548215922257413,0.1013929127783522,3894,0.594040404040404
160,1.7548215922257413,0.1013929127783522,3894,0.6039393939393939
161,1.7548215922257413,0.1013929127783522,3894,0.6138383838383838
162,1.7548215922257413,0.1013929127783522,3894,0.6237373737373737
163,1.7548215922257413,0.1013929127783522,3894,0.6336363636363637
164,1.7548215922257413,0.1013929127783522,3894,0.6435353535353535
165,1.7548215922257413,0.1013929127783522,3894,0.6534343434343434
166,1.7548215922257413,0.1013929127783522,3894,0.6633333333333333
167,1.7548215922257413,0.1013929127783522,3894,0.6732323232323232
168,1.7548215922257413,0.1013929127783522,3894,0.6831313131313131
169,1.7548215922257413,0.1013929127783522,3894,0.693030303030303
170,1.7548215922257413,0.1013929127783522,3894,0.702929292929293
171,1.7548215922257413,0.1013929127783522,3894,0.7128282828282828
172,1.7548215922257413,0.1013929127783522,3894,0.7227272727272727
173,1.7548215922257413,0.1013929127783522,3894,0.7326262626262626
174,1.7548215922257413,0.1013929127783522,3894,0.7425252525252525
175,1.7548215922257413,0.1013929127783522,3894,0.7524242424242424
176,1.7548215922257413,0.1013929127783522,3894,0.7623232323232323
177,1.7548215922257413,0.1013929127783522,3894,0.7722222222222221
178,1.7548215922257413,0.1013929127783522,3894,0.7821212121212121
179,1.7548215922257413,0.1013929127783522,3894,0.792020202020202
180,1.7548215922257413,0.1013929127783522,3894,0.8019191919191919
181,1.7548215922257413,0.1013929127783522,3894,0.8118181818181818
182,1.7548215922257413,0.1013929127783522,3894,0.8217171717171717
183,1.7548215922257413,0.1013929127783522,3894,0.8316161616161616
184,1.7548215922257413,0.1013929127783522,3894,0.8415151515151514
