beta,diag,seed
1.918492453218636,0.10377534756733155,53
1.9038935044102718,0.10556060105515888,54
1.9258650049734565,0.10162729636264653,55
1.6037124276607817,0.1057791762646241,56
1.7782139131601096,0.10218488967675246,57
1.502868864390746,0.12242275852066958,58
2.0081687517008264,0.10494985098656577,59
1.8169998413523525,0.12025513407952652,60
1.7673056300417995,0.11919894791680018,61
1.7968026295115866,0.10366941383863304,62
1.6302632359286218,0.11342320510560935,63
1.4768223945722438,0.1318179413268395,64
1.6188807618550407,0.14333656971216618,65
1.8875504823599873,0.10021543083839977,66
1.5899080174660385,0.11862139229842844,67
1.9992424932680057,0.10857576234805746,68
1.1977440531962245,0.18835537693348237,69
1.9103524988705551,0.10389856243830273,70
1.7966440832092707,0.10660202237908593,71
1.925599966387258,0.10911977362584441,72
1.7830283709740706,0.11004340257992183,73
1.677978853962532,0.12254139980549165,74
1.8958036525700865,0.1100176825723617,75
1.4545299005908068,0.12996709787169775,76
1.6593225014183235,0.11654309412669929,77
1.6328726016263757,0.1184612193893248,78
1.8259494118183286,0.11271890109278812,79
1.7679220052678173,0.12070400507688556,80
1.426661420431922,0.1546214535521818,81
1.4368788337470333,0.14912139475417924,82
1.496098443045282,0.1501738048285986,83
1.8971328601151813,0.11418056973210908,84
1.9706794672969317,0.10202745498587638,85
2.003345060994042,0.10274226460621094,86
1.6943888421866182,0.10907261292538131,87
1.6409868304869928,0.12805088640611703,88
1.7654818887631585,0.10294709088152693,89
1.432881465503502,0.13031030757119375,90
1.7202037969337627,0.11800953652971022,91
1.535794881912837,0.13781388682938608,92
1.8007292586730077,0.10410348304794559,93
1.3669508962007673,0.1573964599206326,94
1.6895319715705066,0.10735727071533722,95
1.6019624629505795,0.11729850083259585,96
1.4483149175133698,0.14965502857837273,97
2.005464489883248,0.10067783718601062,98
1.7709638608018896,0.10207016051951952,99
1.7890100620200735,0.10801277439453236,100
1.7958485531749768,0.10411050295823245,101
1.8032736370702185,0.11696467731279582,102
1.751932038189624,0.11307423825012544,103
1.8628635254022041,0.11481834576000655,104
1.9574910332719233,0.1076743642642626,105
1.8383093246672795,0.10426493062175346,106
1.4804453090394958,0.13831591692320133,107
1.7104719250528682,0.11298921734083847,108
1.58368783883197,0.11490256603904252,109
1.6338192771595839,0.11863811740723004,110
1.8847751693447874,0.10934201642836262,111
1.7521568529471014,0.11606837228430296,112
1.6361435575363779,0.11500796873692726,113
1.7113749896992314,0.11457697900476055,114
1.8781210202044742,0.10873766503547218,115
1.8311766556402007,0.10330088759185987,116
1.5539873472639494,0.12050683939923244,117
1.8040039501045544,0.11141577395087164,118
1.7255630756859117,0.10770481926078822,119
1.4211971952155642,0.16960265310754927,120
1.7120858143688416,0.10853133919753516,121
1.6430601116428758,0.11251735867312818,122
1.8335660372644846,0.11353772357080692,123
1.4246264887129723,0.13294755098170372,124
1.7380495905400788,0.11000454665677938,125
1.4658825033071705,0.12363827345548435,126
1.5682807703940127,0.11040562859104457,127
1.5410919832102183,0.12258764702673049,128
1.8142921950022082,0.10193815333862076,129
1.7257269230092636,0.10157632915401471,130
1.5227747739262083,0.1409883834482681,131
1.6844074052309055,0.10158989623327203,132
1.7553959770849992,0.11667171619015579,133
1.6814206850677995,0.1156175859887866,134
1.6165094558126665,0.10939516411974808,135
1.6391419870430533,0.12303039962885426,136
1.7269164434291546,0.1157173800910844,137
1.6026808191035649,0.1286481821908413,138
1.5351784475215524,0.11085052399665761,139
1.5254973944258206,0.12302592033699876,140
1.6999663037977681,0.1153849806640232,141
1.7578726472716537,0.10580026222279915,142
1.6934938624216962,0.11671290022302996,143
1.8659503137109066,0.1110508483751888,144
1.5843990804852082,0.10260603221610223,145
1.7839019740318056,0.1190661340781651,146
1.4798214578224556,0.14281901032558103,147
1.8043323343605233,0.10031815209772726,148
1.7956263649975703,0.11216873305277894,149
1.5157184753020443,0.13098508971023756,150
1.781256636606696,0.10643230513594956,151
1.7191077521158968,0.11181990047454753,152
1.66207542690311,0.10947524382656257,153
1.7926597013492025,0.10061147324683026,154
1.6988836527865023,0.12209242173560418,155
1.7907523921594313,0.10722290150359952,156
1.3833134816628152,0.13550688742279515,157
1.6813122976184982,0.10629240658559788,158
1.9196554944504334,0.10036688945115693,159
1.4660044013414064,0.1452045418248762,160
1.6763999660872482,0.1102997425050402,161
1.9308365177267717,0.10722683917388723,162
1.3527520080613311,0.14475758075170972,163
1.9239609499346348,0.11457153125875845,164
1.8262739165345854,0.1042230200994119,165
1.395546885374153,0.1217553027590488,166
1.9698996942983154,0.10022503796435404,167
1.8859935056468093,0.10476538908799259,168
1.6946339489134752,0.11397467282328845,169
1.8536404398997066,0.10494073993653634,170
1.6995929573059936,0.10581992949631198,171
1.8824683044518755,0.10977808369831847,172
1.6727765401590151,0.11246015162304174,173
1.941054468100469,0.11015352413712232,174
1.6874975565389205,0.10820898773927554,175
1.8710579115286408,0.10379303948137666,176
1.7204633762240429,0.120506838789836,177
1.9439039373963836,0.10478137568494443,178
1.8434553411122034,0.11204017649649244,179
1.6999315770190524,0.10176111810325432,180
1.5311330814395143,0.1398232024121002,181
1.724352500045725,0.10378567313831695,182
1.850403905990822,0.11708687282202669,183
1.744279838554362,0.10563950402504638,184
1.8212806419585887,0.11755270081893711,185
1.635820253650737,0.13008469670059447,186
1.6913673317353835,0.11130899358392611,187
1.2730293448952248,0.17577804511590736,188
1.7854566824101759,0.10410476036566128,189
1.6673481269746775,0.11734860974346276,190
1.5431279163647431,0.1276484085694395,191
1.8473909032325089,0.10358079895766205,192
1.7172527857969155,0.10439660943411219,193
1.6608990925569125,0.12130616931608385,194
1.6963131687370172,0.10613351682233241,195
1.4892160618400814,0.15258356104927775,196
1.9011465729358388,0.1048497656695017,197
1.5330103667650723,0.15153850845128752,198
1.4678564486096093,0.14980699002192144,199
2.037547904100809,0.10009697099763061,200
1.8516075493392705,0.10985580574812767,201
1.7098913270328424,0.11748777532109278,202
1.7777162972610532,0.11271399706451761,203
1.870092420829229,0.1131201203536254,204
1.6000495855430763,0.12114400004327124,205
1.629919981934595,0.10230846839077559,206
1.4959894491594614,0.1159577409240926,207
1.6706788259274565,0.11412363427326119,208
1.5440400369613518,0.12287948472855785,209
1.6493076755822245,0.11366677394198847,210
1.7170445164734383,0.10786051374128182,211
1.6140191115305487,0.10875307111943212,212
1.6687769254649463,0.11282056296249318,213
1.738701161554223,0.10858326235127858,214
1.7137988777782356,0.1123564684314797,215
1.5686512511062525,0.14014219367074907,216
1.7989855074145027,0.10731145700568476,217
1.592273386748775,0.10408622945822951,218
1.7307592026088567,0.11265950531511969,219
1.7548871135891484,0.10675514028961304,220
1.72347778126071,0.11251958716193616,221
1.6698030684097016,0.11968658570944476,222
2.011438272163984,0.10159304978028891,223
1.7433137266815437,0.11269001379687194,224
1.6166852635599824,0.11703137556655083,225
1.6210488176304152,0.11205840845180025,226
1.9277152021833672,0.10334611312058829,227
1.7708974948644067,0.12392805640936232,228
1.9126996874280173,0.11214667815774067,229
1.5547479213193187,0.13418939797260035,230
1.941792430875724,0.10590925162664255,231
1.787481154145812,0.11815110748925794,232
1.8582428099173158,0.10040491821695831,233
1.8152223881748306,0.11185553700330024,234
1.702156548718907,0.10894560494308354,235
1.6279283468339298,0.12857293111016677,236
1.3680133314692964,0.14173934445367928,237
1.5673000889932445,0.12511219721718372,238
1.8066866695195625,0.11523960661078231,239
1.7570741535078251,0.10625029635952346,240
1.7479810481679197,0.11253966029469341,241
1.7837839875917183,0.10668809603750311,242
1.7450169405459475,0.11279622566788579,243
1.7520654089778958,0.10098442744752922,244
1.7134952931933989,0.11056684527624694,245
1.695653380195174,0.1157002449203845,246
1.740796815404613,0.11402844954271327,247
1.89261491596065,0.11833111070715172,248
1.6171198351013731,0.12801257058282178,249
1.9556839496724,0.1028938544252667,250
1.6598165029651164,0.11311269419567749,251
2.076489921856154,0.10421314930617502,252
1.8411683059768789,0.10001609750751642,253
1.5088080008214422,0.12178866994906384,254
2.0681802700620233,0.10253921030127361,255
1.657175770454145,0.12294534249248631,256
1.6888797883909894,0.11882299413007207,257
1.7410299187425204,0.10872134336504541,258
1.3312657619613033,0.16858328476021767,259
1.4974281494881463,0.155578971524514,260
1.8928404007362702,0.10698699160341087,261
1.6078478204934412,0.10864683385225984,262
1.834978550580174,0.11097656237286019,263
1.4475248136181385,0.15438256093995714,264
1.6604930995814282,0.11657538075880709,265
1.7569181552505242,0.11750775728750522,266
1.6878449968165374,0.12183513872041449,267
1.4556463964738935,0.12450521433926197,268
1.92872160306328,0.10479392156152922,269
1.5427360843499227,0.11046276460228135,270
1.7354474124464583,0.11895067874584588,271
1.6520200695550353,0.1223747472418613,272
1.5013164069986202,0.14409894135049242,273
1.643867292314724,0.11948453594978033,274
1.4121467152190517,0.13417263816335212,275
1.74988464618081,0.10844786407428478,276
1.9086293008004653,0.11220842135121467,277
1.852821892634845,0.10188323229377005,278
1.3917828958648064,0.1570820232868712,279
1.5621177561665256,0.1310127289227385,280
1.655937346790305,0.11404337506578208,281
1.8501659927054601,0.10828079911742985,282
1.8382020639138237,0.10634372650733473,283
1.7698107784934263,0.10573636590905995,284
1.8395548757832132,0.10138693728628656,285
2.0107518205038697,0.10222694446273821,286
1.4566369613734165,0.14486927343933076,287
1.7061390849704068,0.1107121503527968,288
1.8990925422676574,0.11104905805152859,289
1.659694549491672,0.1307362955504313,290
1.5698449090737407,0.11505477411040002,291
1.5297706479186863,0.12501121807263116,292
1.8962660005278247,0.10980333066876219,293
1.577950113846686,0.12044760172932295,294
1.9224833129880627,0.1006077360783751,295
1.2046883965119763,0.1791005813812801,296
1.5545767090236275,0.12344590536399955,297
1.593469759572825,0.13342630916574294,298
1.8046350070511175,0.10796456219961972,299
1.8203030105221722,0.11759766606160375,300
1.8516251190225608,0.11114459345545519,301
1.8832875623738248,0.1089160112751128,302
1.612263722319908,0.10020582571167028,303
1.6361003005149355,0.11496351072900089,304
1.4819540514813339,0.13279344711549182,305
1.510988917607941,0.12279176928819642,306
1.5683847874250505,0.12825634507773548,307
1.6461703734318045,0.11506461516936321,308
1.6205082719993724,0.12051455419906146,309
1.484694149002255,0.13578441141792896,310
1.6094985329584388,0.11379093384812296,311
1.4949311763886333,0.12280916921535237,312
1.831721748628619,0.10859615136865958,313
1.41648569156446,0.1559262394403712,314
1.874117374633655,0.1057142273709938,315
1.698325230033914,0.10798369143458085,316
1.842490921977538,0.10056955165453665,317
1.7660595583834522,0.10004512594609608,318
1.733968948220598,0.11261563461651233,319
1.9315264983044367,0.11063189661119373,320
1.7889381782435156,0.11443704244287206,321
1.9672618409741498,0.10705203324073555,322
1.6206159161612732,0.13283434459896049,323
1.6352800461800059,0.1199552742182091,324
1.7608444550432583,0.10663279562572459,325
1.6732177572028746,0.10802367654352293,326
1.9246056638575733,0.10473846445537517,327
1.8226643976813484,0.11009704953128376,328
1.9342328659736818,0.10909762653446389,329
1.830289601403406,0.11096190879326899,330
1.8641103011567066,0.10641296286279125,331
1.6903696584530579,0.10661203622997764,332
2.0487822500300883,0.10308725623711827,333
1.4771499572930664,0.15016920286950708,334
1.5775423060714784,0.1278969031934973,335
1.7263097326927845,0.11151531937224861,336
1.835122532802035,0.10306040459914742,337
1.6549897705878416,0.12121144283889577,338
1.8851371691687588,0.11356963860838462,339
1.761935651832272,0.10780751576950756,340
1.7711416966436129,0.102803269801065,341
1.6006703532130935,0.10872151473085225,342
1.7003454107323603,0.10186747879315584,343
1.7496446035933064,0.10572652497419309,344
1.8242122489438466,0.1077852386979673,345
1.4370452786085566,0.16512451868289843,346
1.7845514316917568,0.10279146361665899,347
1.6569073146649977,0.11394961844318735,348
1.2817778607967998,0.18665453095190193,349
1.7453777606376357,0.11433280023636916,350
1.693876738197109,0.1204155340391926,351
1.8812536911576705,0.10045896609681408,352
1.346425742969517,0.15651028896236732,353
1.6754887777817045,0.11077908775762263,354
1.49527950458601,0.1518600400006786,355
1.7681876189973922,0.12209884506493189,356
1.8263260392668934,0.10936039629165359,357
1.9342000113908424,0.11089311702490859,358
1.5815703878354412,0.11557118893288013,359
1.8751856770980846,0.10015672675195934,360
1.3256756953676883,0.18246504538916922,361
1.804676260728598,0.10117563692887337,362
1.8061956803985504,0.11148929925871204,363
1.4392215276893907,0.13619905146379166,364
1.6525433075928708,0.12389507425416826,365
1.7428405061400651,0.11309268305232831,366
1.7875165596787554,0.10558572108273229,367
1.8610408643377336,0.10953421747103607,368
1.6046724670019832,0.11148816045047709,369
1.5512395839572355,0.161007035521673,370
1.6290162716390415,0.1198289005521438,371
1.9758622078245427,0.10409687579321662,372
1.4104244370620402,0.16096896525442547,373
1.6279422870462983,0.10526772625075136,374
1.54296258719262,0.13868461633166274,375
1.4938418172421641,0.15136420378679297,376
1.5869195361399995,0.12181985392620659,377
1.427004061040893,0.13185245561639594,378
1.6089351359691568,0.11888388499858882,379
1.5597418104441008,0.11041718473734831,380
1.976000436083821,0.10159316525061599,381
1.7570769995378102,0.11342723460145797,382
1.658834049230098,0.11854000788834133,383
1.9234258536232656,0.1018396441488498,384
1.643084203299808,0.11965019950456143,385
1.8453652618473178,0.1075649619567742,386
1.6051154369921319,0.12649727428798113,387
1.6613123879643512,0.11877442851200233,388
1.6183982797841616,0.11904337699677553,389
1.51767332642293,0.11728390473473194,390
1.7892371721690061,0.11925812258359753,391
1.8326820306919207,0.1142410885568905,392
1.6522187671748094,0.123884531157732,393
1.9048722675761602,0.10793083069088873,394
1.1454493228963232,0.1927078886649157,395
1.6485050378131576,0.11042411514717568,396
1.9474595880109091,0.10809642345713241,397
1.4898563085008532,0.156056284246225,398
1.577068764566982,0.11306856514679665,399
1.4178958164005249,0.14782626629094536,400
1.6589636812787643,0.11903935630444223,401
1.6410653032657272,0.12548174734578293,402
1.8429429434350908,0.11003154314184926,403
1.6613063148135492,0.12373463935088266,404
1.5476872887588071,0.13784521621468143,405
1.4689015892383632,0.1275385484434768,406
1.8610198835267224,0.12501224410049003,407
1.5137398561607074,0.14208807703031712,408
1.6749585422909066,0.10432512038053916,409
1.8113808372305558,0.10624963490857962,410
1.369832535141062,0.1652409473218529,411
1.7448956252990344,0.11620563670392185,412
1.6518367174822361,0.10555846120057905,413
1.4796366066350304,0.12995912166497797,414
1.8519845915963582,0.10934163404701804,415
1.6892015804834655,0.1222143077948741,416
1.874314769711374,0.10424119352906086,417
1.8185236489318426,0.10419172743086329,418
1.4251758941252233,0.15220931266192958,419
1.591302869311887,0.11497763048632813,420
1.7148296301283217,0.10261287093422124,421
1.4435666845359052,0.1413975726184982,422
1.770164042197564,0.10884716958852789,423
1.639084742661216,0.10372996677499319,424
2.05811500920138,0.10626526370993017,425
1.9841005229455018,0.10117574013052864,426
1.7527389043443815,0.11038460159077997,427
1.6800388337714678,0.12127224531447768,428
1.8909671338602116,0.10510847769776585,429
1.7444932174908105,0.12032174865210463,430
1.9531781672976198,0.10223093428565859,431
1.607486120103117,0.10615425729121475,432
1.7939991995085447,0.1036043123837658,433
1.7998162533655682,0.1031005485855183,434
1.6820692728911948,0.11668092547314886,435
1.705897104374546,0.11250812174016278,436
1.404813695515605,0.17257949335538592,437
1.8309175041907928,0.11190474139475197,438
1.6961222765266846,0.1139594400491466,439
1.8152631763356317,0.10638195574487908,440
1.6645457115267062,0.10288685196701061,441
1.5538459237933187,0.11964942993610769,442
1.6113080474943162,0.10426559428970959,443
1.6033064648338502,0.11584121190968093,444
1.580978699094321,0.11633553884314438,445
1.6522524556251572,0.10928351907470872,446
1.698052372778006,0.1296735731137204,447
1.9657039396485851,0.10020546704569516,448
1.8890224176308705,0.1046619760785261,449
1.7108351216466282,0.10830174708137057,450
1.4248017884449713,0.1605274469744412,451
1.6357645865118584,0.12708072255268876,452
1.9401073495592303,0.10790580833143149,453
1.6653610979146243,0.12210273223060837,454
1.1458374133249574,0.17833302667239684,455
1.7299475763463534,0.10644093916552853,456
1.513554693098601,0.12293391368240768,457
1.6401359707969747,0.12051349197248107,458
1.5853633554472806,0.12613580991309672,459
1.8416079113641228,0.11264026494792402,460
1.4950313228244152,0.13661030371864824,461
1.6492533724007863,0.13424558313840057,462
1.39947893659209,0.13165277888193785,463
1.9244211495629826,0.10151452318999223,464
1.890730765404692,0.11473032369161948,465
1.5696018528688984,0.13785075406502978,466
1.74229033640711,0.11906626142510071,467
1.4174797662528933,0.13690036586892718,468
1.5344421537927915,0.14299286674923972,469
1.722592165632781,0.10933789498527707,470
1.473142292441916,0.14709449629214583,471
1.5154294970218447,0.13925764254431255,472
1.6347657521874752,0.11577771885674108,473
1.9655773621603043,0.10255792289747744,474
1.7314063053606443,0.1126681165325514,475
1.8525610074745538,0.10235737909312848,476
1.788989664636207,0.11120586515201332,477
1.8141437097778976,0.10005511188779107,478
1.7454685578462994,0.10712778528257637,479
1.7371534049341415,0.1029998097844222,480
1.9378256157651175,0.10483559227122885,481
1.882887434453274,0.10504068144807421,482
1.6832249656725076,0.10338486027921016,483
1.569795764150502,0.1134365444630544,484
1.6059480215406876,0.12146411355011694,485
1.3578391167198265,0.12818159116092998,486
1.57682409354964,0.11713712616686628,487
1.9489832117389436,0.10691102783232269,488
1.6019909322897485,0.12885867085822567,489
1.675090513612954,0.13923384811635658,490
1.8843735744082664,0.10056177189430156,491
1.738742247411964,0.11034661376492554,492
1.9692238860850395,0.10332062326593466,493
1.6253511208480433,0.11480656145933073,494
1.3771328651292356,0.17119841851490775,495
1.5462590847081519,0.1469451989955783,496
1.7403768402089672,0.1128912771177824,497
1.754939173263316,0.11104321971854936,498
1.9665109069393851,0.10181204501677589,499
1.7890825144568498,0.11443242123914509,500
1.6596204278084474,0.11689392223829767,501
1.7870387811954864,0.10130903245320311,502
1.760432862791919,0.11676256483684813,503
1.542081443703638,0.12193816126984793,504
1.7419043795627402,0.10446857696012823,505
1.8772514394689028,0.11324578988195128,506
2.0325768728916134,0.10486696810231876,507
1.5344465225111357,0.13124326423052818,508
1.680394460725701,0.10473874754051772,509
1.5094814437829107,0.12757917871346863,510
1.5508187487300278,0.13783934820607102,511
1.7622157032776506,0.10650824925398376,512
1.506030793185241,0.13985358135430637,513
1.5758158675809408,0.11329464365832198,514
1.7635253369508002,0.11599897815435294,515
1.580131908821313,0.12245590104576776,516
1.668488707218653,0.10149347814266362,517
1.8729184533284158,0.10716000724375187,518
1.716793563039924,0.10879929441917327,519
1.8375240082074284,0.1033640078167227,520
1.9903576559366631,0.10630572602868786,521
1.53880531847317,0.14550723838632879,522
1.4493866389656787,0.13367614242571044,523
1.7023865795106603,0.11506376877481041,524
1.7079330237604846,0.12177284709174635,525
1.7212432948259673,0.10981632207670018,526
1.602849927268755,0.11509148877935152,527
1.7116853748132892,0.11459202580373916,528
1.4254805982515435,0.14460275257918412,529
1.8287447169580977,0.10556857376607023,530
1.4396224234257025,0.11975107246471384,531
1.6573594212753824,0.11021794557956117,532
1.8075949957612965,0.11493092906584385,533
1.2521127665260692,0.18378608349998082,534
1.8031840091785198,0.10289082774792924,535
1.3962835006338015,0.12947409465994392,536
1.821507202287254,0.10625269955495678,537
1.9310928147970496,0.10621731000084794,538
1.746512429579524,0.121603393576771,539
1.8079357512153684,0.11329774062292758,540
1.654589371134007,0.1184237307114639,541
1.498144436166727,0.15090152198355689,542
1.9373950395267696,0.10267088591384313,543
1.7275526408388469,0.1131183374644811,544
1.9424375813182997,0.10516627826018986,545
1.4517505936492439,0.1390920831226958,546
1.9733945029178341,0.10244053111667381,547
1.9746609042084502,0.10735624090173486,548
1.7934983142221288,0.10356536651767095,549
1.4522943178639516,0.12041561210845891,550
1.6706247909244811,0.11031394902932178,551
1.6401007295308032,0.1240416108935798,552
1.485250310651767,0.1297880684834566,553
1.610931709340497,0.13006297250361118,554
1.5428206060802727,0.14207762144740949,555
1.8459688168016775,0.11243575774834344,556
1.7941182477769249,0.10875081836396458,557
1.7049355738183984,0.12387732600142037,558
1.794443847663158,0.10800382180386649,559
1.7265507719216755,0.12996439482524796,560
1.9970624613471897,0.11169255709204508,561
1.5859015019661384,0.10672484765549249,562
1.8037305288080212,0.11963149695566117,563
1.553211576640742,0.13780141358361297,564
1.741381711615317,0.12980083780281157,565
1.4232469736452638,0.15139044929132,566
1.8715834229484338,0.11130259452210851,567
1.6661919150442643,0.12051647906791814,568
1.7743284323537605,0.10836283076345295,569
1.7655288182418458,0.11146511596795301,570
1.421862419832247,0.15801215782408848,571
2.033676646391094,0.10543754745467188,572
1.6428737046752497,0.12461051255090672,573
1.8412478545815856,0.11111961303368588,574
1.7854142825250772,0.10801527598245017,575
1.9939444662035886,0.10608610816313654,576
1.3942268140613236,0.13140415343320577,577
1.588608095691452,0.12388778031750247,578
1.6858565807158539,0.12486221750355568,579
1.6665493318892988,0.1157385087917678,580
1.7598048251875607,0.1018527179348005,581
1.6574038903798012,0.10474942542631421,582
1.890206122865556,0.11305132482838873,583
2.027619831191257,0.10565462675798183,584
1.7519128328749756,0.11114215178726876,585
1.7663751423119116,0.10977653215211766,586
1.6003044858229896,0.12694690399447717,587
1.5311669558605399,0.13402035900759962,588
1.8085818772414632,0.10101301562095766,589
1.6888613728521016,0.1306393335224966,590
1.1822496034987722,0.18842605567718784,591
1.4414849565905314,0.15875259690365817,592
1.553503252243895,0.12342157501597543,593
1.3752834173319866,0.13510747334584966,594
2.017617918251214,0.10382821536949426,595
1.5109149910426394,0.13234702578131013,596
1.6277917992651625,0.12296835020474971,597
1.7950925638970459,0.11461706856329902,598
1.7776416912029347,0.11840430368616592,599
1.497948509779804,0.1425250157666091,600
1.642703990015211,0.11811472839895779,601
1.5127012133812334,0.12381413422844,602
1.8475474057694083,0.10136161910872718,603
1.8536021672474488,0.11151923484966335,604
1.5062005076977854,0.11903407274914848,605
1.7475732251433913,0.10802976171682074,606
1.7661029418881309,0.11322880698605045,607
1.707315627450676,0.11067115541244092,608
1.4058010056740406,0.16683786175436213,609
1.8074738572696785,0.10503760582855595,610
2.001630869720189,0.10279347924758861,611
1.4734373915114127,0.1276581342414916,612
1.7428078683110941,0.1188196252272855,613
1.7290045563245937,0.11742610577044106,614
1.75421778973138,0.10328090947046102,615
1.3788715778163207,0.13931842033325173,616
1.3360403749341607,0.13288496015135937,617
1.7668037626452604,0.12198499933951498,618
1.600725950271169,0.1055196878491803,619
1.8526353962224429,0.1079394449463184,620
1.7548503732798681,0.1140592975842146,621
1.7033384995233731,0.1128619296386161,622
1.7870783715064413,0.10889288212571313,623
1.8422569600244767,0.1093813955104178,624
1.5333197635107103,0.1165918424564169,625
1.6883755211879434,0.10789678793419044,626
1.6894600098315815,0.1065940674628504,627
2.0759638045021607,0.10762557772016478,628
1.7830128676279473,0.11311082135217759,629
1.676889507463247,0.10775430483896141,630
1.766413739345763,0.115212654960169,631
1.7306933962576407,0.10793767277358902,632
1.829570849896023,0.10157007926797514,633
1.5416611921006322,0.14089897579003346,634
1.5281582409435441,0.1232779414761481,635
1.8270375580667213,0.10348557847139829,636
1.384259292723902,0.15694777624143974,637
1.604808943693205,0.13942594064878613,638
1.8212134644763531,0.11578055211297106,639
1.782830884174769,0.11028292603688053,640
1.8599299057735517,0.10389035291864337,641
1.8271289889848872,0.10222117630467711,642
1.4561792079094276,0.15112498986952963,643
1.8012325067142148,0.10895329969302985,644
1.7625324548456085,0.110857665020246,645
1.8357410327498924,0.11238411853427072,646
1.429561580859305,0.13081328549066193,647
1.5029417294882024,0.13841140288319453,648
1.6819379507038494,0.12262464534008546,649
1.6216856568572038,0.1510838336548162,650
1.627533686351724,0.12395048954529216,651
1.2006257699703322,0.18197880614525488,652
1.7663438870986352,0.12398235457781942,653
1.9159747273802956,0.10331367514377308,654
1.426406412523673,0.1329618670882795,655
1.491731527893208,0.14733655179496263,656
1.7079746093084824,0.11809850882659192,657
1.8160968707874365,0.11018367779838309,658
1.9145243797257427,0.11007547541454749,659
1.6621413223100225,0.10678190511599112,660
1.641702262903595,0.12751087472377892,661
1.741901329250164,0.11238706947923283,662
1.4556698275893383,0.155988830250993,663
1.8295603728780483,0.10513461009401667,664
1.5374674911223385,0.12825394750514657,665
1.5434330035526365,0.12927988255697018,666
1.6214655020628894,0.11092503442334985,667
1.7765507008481565,0.1040913475745819,668
1.7251610020600643,0.12278679091829765,669
1.4605103461904487,0.1262191932529861,670
1.9978564327479587,0.1019980479226845,671
1.7590819815993557,0.1158917804253364,672
1.7550237073574209,0.11195326426776606,673
1.5726793163720483,0.11527700127580083,674
1.5762752448172588,0.1155799409768239,675
1.591082952083873,0.1163662565473822,676
1.9382039290484232,0.10725273584409226,677
1.3494405077526381,0.16996007053000312,678
1.7849182577806637,0.1116963149793772,679
1.6626978114453022,0.11259656229864536,680
1.2481675841820408,0.17502025147675765,681
1.8708575513191192,0.10685577053677273,682
1.5680291504118213,0.11793253298493607,683
1.8579218199165037,0.1160710931684326,684
1.85867842048517,0.10512470229176085,685
1.9318497411541224,0.10265705580722513,686
1.5172217079214698,0.12873275761911845,687
1.6994478303406775,0.10931654737121027,688
1.2997686802631698,0.16722529637318645,689
1.3096765159506814,0.16840413345955657,690
1.4055562628092115,0.1576613820334958,691
1.7625746359547658,0.10930307167752237,692
1.9626880404063058,0.10452788370634482,693
1.4874518578169682,0.12277169515558127,694
1.3523295982475947,0.1633233372985649,695
1.5765880556188006,0.14674995076562705,696
1.7144939194224527,0.1153273469501907,697
1.53214358078413,0.14858823701344423,698
1.3428478532146162,0.13715342416835205,699
1.5834459944176977,0.11783594220635034,700
1.7753048492922026,0.10653877528987983,701
1.823825305297504,0.11077207954054548,702
1.7048704374324282,0.10883911285851312,703
1.6750202271773984,0.12526600745968866,704
1.5768558698425497,0.14387989337895601,705
1.5775992185203513,0.1181471505524129,706
