,beta,diag,seed,diag_2nd_factor
0,1.7710358341366503,0.1015673583325179,49451,0.008897625888284902
1,1.7710358341366503,0.1015673583325179,49451,0.017724417582343704
2,1.7710358341366503,0.1015673583325179,49451,0.026570228527171055
3,1.7710358341366503,0.1015673583325179,49451,0.03543513399001381
4,1.7710358341366503,0.1015673583325179,49451,0.04431920967214129
5,1.7710358341366503,0.1015673583325179,49451,0.05322253171215736
6,1.7710358341366503,0.1015673583325179,49451,0.062145176689328854
7,1.7710358341366503,0.1015673583325179,49451,0.07108722162690313
8,1.7710358341366503,0.1015673583325179,49451,0.0800487439955404
9,1.7710358341366503,0.1015673583325179,49451,0.0890298217166968
10,1.7710358341366503,0.1015673583325179,49451,0.09803053316607853
11,1.7710358341366503,0.1015673583325179,49451,0.10705095717713436
12,1.7710358341366503,0.1015673583325179,49451,0.11609117304457535
13,1.7710358341366503,0.1015673583325179,49451,0.12515126052790548
14,1.7710358341366503,0.1015673583325179,49451,0.1342312998550016
15,1.7710358341366503,0.1015673583325179,49451,0.1433313717257643
16,1.7710358341366503,0.1015673583325179,49451,0.15245155731572507
17,1.7710358341366503,0.1015673583325179,49451,0.16159193827977392
18,1.7710358341366503,0.1015673583325179,49451,0.17075259675583734
19,1.7710358341366503,0.1015673583325179,49451,0.17993361536868804
20,1.7710358341366503,0.1015673583325179,49451,0.18913507723368303
21,1.7710358341366503,0.1015673583325179,49451,0.19835706596064426
22,1.7710358341366503,0.1015673583325179,49451,0.20759966565768986
23,1.7710358341366503,0.1015673583325179,49451,0.21686296093516388
24,1.7710358341366503,0.1015673583325179,49451,0.22614703690956026
25,1.7710358341366503,0.1015673583325179,49451,0.23545197920751834
26,1.7710358341366503,0.1015673583325179,49451,0.2447778739698343
27,1.7710358341366503,0.1015673583325179,49451,0.25412480785553854
28,1.7710358341366503,0.1015673583325179,49451,0.2634928680459619
29,1.7710358341366503,0.1015673583325179,49451,0.27288214224891116
30,1.7710358341366503,0.1015673583325179,49451,0.282292718702834
31,1.7710358341366503,0.1015673583325179,49451,0.2917246861810271
32,1.7710358341366503,0.1015673583325179,49451,0.30117813399592125
33,1.7710358341366503,0.1015673583325179,49451,0.31065315200338245
34,1.7710358341366503,0.1015673583325179,49451,0.3201498306070464
35,1.7710358341366503,0.1015673583325179,49451,0.32966826076273403
36,1.7710358341366503,0.1015673583325179,49451,0.3392085339828573
37,1.7710358341366503,0.1015673583325179,49451,0.34877074234092204
38,1.7710358341366503,0.1015673583325179,49451,0.3583549784760376
39,1.7710358341366503,0.1015673583325179,49451,0.367961335597491
40,1.7710358341366503,0.1015673583325179,49451,0.37758990748937077
41,1.7710358341366503,0.1015673583325179,49451,0.3872407885152019
42,1.7710358341366503,0.1015673583325179,49451,0.396914073622695
43,1.7710358341366503,0.1015673583325179,49451,0.40660985834845764
44,1.7710358341366503,0.1015673583325179,49451,0.41632823882282594
45,1.7710358341366503,0.1015673583325179,49451,0.42606931177471224
46,1.7710358341366503,0.1015673583325179,49451,0.4358331745365023
47,1.7710358341366503,0.1015673583325179,49451,0.44561992504900677
48,1.7710358341366503,0.1015673583325179,49451,0.4554296618664623
49,1.7710358341366503,0.1015673583325179,49451,0.46526248416158705
50,1.7710358341366503,0.1015673583325179,49451,0.4751184917306908
51,1.7710358341366503,0.1015673583325179,49451,0.4849977849988071
52,1.7710358341366503,0.1015673583325179,49451,0.49490046502493995
53,1.7710358341366503,0.1015673583325179,49451,0.5048266335072836
54,1.7710358341366503,0.1015673583325179,49451,0.5147763927885892
55,1.7710358341366503,0.1015673583325179,49451,0.5247498458614941
56,1.7710358341366503,0.1015673583325179,49451,0.5347470963739596
57,1.7710358341366503,0.1015673583325179,49451,0.5447682486347692
58,1.7710358341366503,0.1015673583325179,49451,0.5548134076190712
59,1.7710358341366503,0.1015673583325179,49451,0.5648826789739412
60,1.7710358341366503,0.1015673583325179,49451,0.5749761690240787
61,1.7710358341366503,0.1015673583325179,49451,0.5850939847775172
62,1.7710358341366503,0.1015673583325179,49451,0.5952362339313638
63,1.7710358341366503,0.1015673583325179,49451,0.6054030248776959
64,1.7710358341366503,0.1015673583325179,49451,0.6155944667093929
65,1.7710358341366503,0.1015673583325179,49451,0.6258106692261486
66,1.7710358341366503,0.1015673583325179,49451,0.6360517429404662
67,1.7710358341366503,0.1015673583325179,49451,0.6463177990837418
68,1.7710358341366503,0.1015673583325179,49451,0.6566089496124402
69,1.7710358341366503,0.1015673583325179,49451,0.6669253072142872
70,1.7710358341366503,0.1015673583325179,49451,0.6772669853145498
71,1.7710358341366503,0.1015673583325179,49451,0.6876340980824025
