beta,diag,seed,diag_prob,diag_factor,diag_prob2,diag_rate2,diag_2nd_factor,index,distance,distance_cum,r2,r2_adjusted
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.10898989898989898,0.019654138947603466,0.009944651992843112,0.09804421112866776,13210,145.7772273024837,1493.8929011144005,0.9121158627350898,0.9107059567896635
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.039696969696969696,0.007438031231247774,0.0037357039811536374,0.03526833662489177,2803,98.47842403288143,1497.1436136857412,0.9117329746495868,0.9103169261145534
1.7782170417593612,0.1024332323642256,51166,0.1819081564972288,0.059494949494949496,0.010822616583521997,0.005446728318782568,0.053173449602912426,2405,97.74456506629922,1503.5877094469747,0.9109714908576116,0.90954322600506
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.207979797979798,0.03726747782902399,0.019062135951071757,0.18928493439721503,27520,156.07690412101337,1507.1459783312298,0.9105496169442109,0.9091145840609629
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.049595959595959596,0.008943635054006768,0.004495972629564582,0.04432574312695666,13204,139.44891537763928,1511.3275621121982,0.910052567328329,0.9086095603870722
1.8518176784620195,0.1001151967910639,47307,0.1782549524353303,0.0198989898989899,0.0035470934979555625,0.0017773311570046246,0.01775286084403188,11901,116.00431026474836,1520.999342537662,0.9088976417115814,0.9074361065518741
1.8201477015080352,0.1035198989703696,29518,0.18361402264940263,0.9603030303030302,0.17632510235635057,0.09889565208539286,0.9553298744398858,26796,163.04907236779974,1522.88180762658,0.9086719964652652,0.9072068413283443
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.10898989898989898,0.020421464881720988,0.010337748081512554,0.09759744913447926,2810,102.05390732353172,1523.0902796617147,0.9086469904039369,0.9071814341002568
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.059494949494949496,0.01114758370281155,0.005611379946612871,0.0529763701529141,2805,99.9749968742185,1525.2389976656118,0.9083890538658267,0.9069193595428185
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.0198989898989899,0.0037284787596839988,0.001868421283082733,0.017639542935231282,2801,101.75952043912156,1528.7655150480075,0.90796493531385,0.9064884369499011
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.22777777777777777,0.04081503764179169,0.020922743126129406,0.20776056105173868,27522,154.60595072635465,1530.8520503301422,0.9077135357933469,0.9062330042820103
1.658880462132731,0.1149518107420123,29383,0.20130384511883148,0.25747474747474747,0.05183065668766681,0.02675321402882236,0.232734167962477,2525,126.9448699239162,1530.870993911636,0.9077112517751469,0.906230683621807
1.6707779599617345,0.1052881995668665,95484,0.18638081343113733,0.029797979797979796,0.005553771713352072,0.0027861770255582785,0.02646238644995379,7102,111.81234278915724,1537.2855948066383,0.906936221392468,0.9054432195966252
1.7583353432041011,0.1039543189133484,16316,0.18429478734698745,0.09909090909090908,0.018261938018928753,0.009232378275447761,0.08881187787054286,14109,147.49576265099958,1539.8201193645964,0.9066290997038081,0.9051311708220511
1.7782170417593612,0.1024332323642256,51166,0.1819081564972288,0.039696969696969696,0.0072212025761021125,0.0036263283416732017,0.035401873571449284,2403,102.18610473053565,1540.5096559255967,0.906545457382137,0.9050461866449521
1.794785732658744,0.1022435944102365,20886,0.1816100216932237,0.25747474747474747,0.046759994474346186,0.0240593151544094,0.23531366725894967,27825,166.85322891691368,1545.0546915886182,0.9059931975332122,0.9044850670123546
1.7548215922257413,0.1013929127783522,3894,0.18027103750983875,0.21787878787878787,0.03927723514229517,0.02011519157376407,0.19838853646246904,121,135.82341477079717,1549.6531870066929,0.9054327861020905,0.9039156650235145
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.07929292929292929,0.014298887000805116,0.007211431573410643,0.07109742203470268,13207,149.04026301640775,1551.5556709315977,0.9052004463196707,0.903679597864906
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.15848484848484848,0.028579558858934047,0.014540072670307658,0.1433504114311651,13215,141.45670715805596,1552.030927526897,0.9051423613740658,0.903620581075254
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.33666666666666667,0.0630813183047044,0.032792601685960876,0.30959104921083863,2833,103.4842983258813,1554.3043460017732,0.9048642624683964,0.9033380206898145
1.7820819629117075,0.100165306580636,94635,0.1783341317940731,0.059494949494949496,0.010609980164314047,0.005339026600607033,0.053302154037825074,9505,114.53383779477574,1554.531119019494,0.9048364998333784,0.9033098126649299
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.21787878787878787,0.039041257735407835,0.019991409220921352,0.19851251678210913,27521,157.3848785620779,1559.126357932544,0.9042730561711981,0.9027373297996131
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.12878787878787878,0.024131017353284764,0.012243352749806702,0.11558803598354984,2812,96.60745312862772,1562.622475199944,0.9038432669533455,0.9023006455675703
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.08919191919191918,0.015982118952417766,0.008068597655448984,0.08012029616247252,27508,157.7688182119648,1562.960332190168,0.9038016820702548,0.9022583935473177
1.7015690665572478,0.1011269944869985,23186,0.17985193936636357,0.06939393939393938,0.012480634580271894,0.006287479171094845,0.062174093109265714,9706,114.0175425099138,1563.7199237715174,0.9037081554629247,0.9021633665131321
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.01,0.001873702523902111,0.0009379059396552591,0.008854658337257236,2800,99.96499387285532,1563.9549226240506,0.9036792114391826,0.9021339581467631
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.1386868686868687,0.025985793589066653,0.01319941766446675,0.12461413104236288,2813,117.6265276202609,1565.8521641585453,0.9034453752310454,0.9018963705556076
1.6707779599617345,0.1052881995668665,95484,0.18638081343113733,0.039696969696969696,0.007398753502872421,0.003715888852399707,0.035292548145813986,7103,114.2978564978364,1567.2963982603928,0.9032671824318166,0.9017153190483698
1.7820819629117075,0.100165306580636,94635,0.1783341317940731,0.06939393939393938,0.012375307933588707,0.006234019568553961,0.062237313311025444,9506,112.4633273560764,1571.8657703506365,0.9027023211031673,0.9011413957732716
1.658880462132731,0.1149518107420123,29383,0.20130384511883148,0.8712121212121212,0.17537834991413348,0.09829861669235218,0.8551289106090283,2587,91.14274518577987,1574.238863705251,0.9024083128293459,0.9008426707891749
1.8404017974532016,0.1025012150583617,25369,0.18201500213809252,0.45545454545454545,0.08289956006471305,0.043645754194805986,0.42580718843142645,24745,129.00387591076478,1576.0621815144225,0.9021821162682916,0.9006128454062856
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.0198989898989899,0.003588383107208418,0.0017980646961451852,0.0177270994318085,13201,144.40914098491135,1576.8401948200078,0.9020855180502787,0.9005146974842404
1.6707779599617345,0.1052881995668665,95484,0.18638081343113733,0.16838383838383839,0.03138351676663696,0.01599421157229608,0.15190887144136667,7116,112.29425630903836,1580.9728017900875,0.9015716139552653,0.8999925489385049
1.7578037228804284,0.1030168739285152,79641,0.1828248972622557,0.37626262626262624,0.06879017599009116,0.03589051244914154,0.34839450160413965,437,133.59640713731787,1582.2344958949668,0.9014144498753267,0.8998328635096903
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.11888888888888888,0.02130345867156932,0.010790044479686567,0.10714396680009365,27511,155.4252231782216,1582.8433276859716,0.9013385653396109,0.8997557615750057
1.8794485593670067,0.1008423785458959,48819,0.17940308804697758,0.12878787878787878,0.023104943157565293,0.011715387796004673,0.11617524264040148,20612,149.04697246170417,1589.7263915529616,0.9004786324872883,0.8988820330084748
1.7782170417593612,0.1024332323642256,51166,0.1819081564972288,0.029797979797979796,0.005420495572392171,0.002719097508533941,0.02654507180702398,2402,97.86214794290998,1591.879706510514,0.9002088426823123,0.8986079150248093
1.6261565760795325,0.1089056951483048,98914,0.19200599355543235,0.08919191919191918,0.01712538306156028,0.008651795465904888,0.07944300299560192,14508,119.3817406473871,1598.167075120746,0.8994190055609571,0.897805406719689
1.7578037228804284,0.1030168739285152,79641,0.1828248972622557,0.049595959595959596,0.009067376217754297,0.004558518510122123,0.044250211992312445,404,118.84864324004712,1599.5227413200475,0.8992482948903148,0.8976319573751861
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.1782828282828283,0.031946138109872436,0.016286596765420214,0.16172413250064618,27517,156.1761825631553,1599.9296859549795,0.8991970226196858,0.897579862554761
1.8118554656771275,0.1023537255396907,85886,0.18178317760107632,0.01,0.0018178317760107632,0.0009099085651903538,0.008889843143398916,300,94.94735383358508,1613.880107071154,0.8974314765510395,0.8957859922176337
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.06939393939393938,0.01243455913965006,0.006264092274330113,0.062201754213069275,27506,155.91023058157538,1616.7631242702191,0.8970646947318093,0.895413326198095
1.7570354123343046,0.1034344110147875,83757,0.18347997711432928,0.29707070707070704,0.054506526534670946,0.028181805932456228,0.2724606410571354,26329,174.4333683674084,1624.7104357392427,0.8960502362343654,0.894382592965398
1.8518176784620195,0.1001151967910639,47307,0.1782549524353303,0.01,0.001782549524353303,0.0008922292548829702,0.008912026180650817,11900,116.92305161943048,1625.0147691636528,0.896011289786092,0.894343021707794
1.6261565760795325,0.1089056951483048,98914,0.19200599355543235,0.029797979797979796,0.005721390717055812,0.002870557044423183,0.026358190363820158,14502,118.9579757729594,1631.552021849135,0.8951729369677975,0.8934912193790456
1.6707779599617345,0.1052881995668665,95484,0.18638081343113733,0.18818181818181817,0.03507348034567766,0.017915551341356473,0.1701572580313585,7118,113.82003338604324,1635.730112212892,0.8946353657186766,0.8929450239922383
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.2673737373737374,0.05009788465423119,0.025830700980175036,0.24386457332317954,2826,101.28672173587218,1636.9282207842834,0.8944809582124277,0.8927881393602206
1.755543330610163,0.1034022055756249,90041,0.18342947197825454,0.09909090909090908,0.018176193132390675,0.009188549360237275,0.08886221825816934,10509,113.6573798747798,1637.733800103057,0.8943770747639491,0.8926825893323547
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.1485858585858586,0.02662479839072088,0.013529305861289531,0.13434453405259977,27514,159.02515524281057,1642.7650471080765,0.8937271140675355,0.8920222014589932
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.19808080808080808,0.035493697922640136,0.018134914973269578,0.18007773104888622,27519,158.16447135814036,1650.9666865203549,0.8926633129010456,0.8909413339636292
1.8404017974532016,0.1025012150583617,25369,0.18201500213809252,0.08919191919191918,0.016234267362417745,0.008197152790369588,0.07997127434735607,24708,154.33081351434652,1652.6188308257897,0.8924483789124952,0.8907229518362251
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.029797979797979796,0.005373467089474534,0.002695430070648319,0.026574214474211096,13202,145.7532160880164,1654.2484698496778,0.8922361621180103,0.890507330494235
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.059494949494949496,0.010728719036272883,0.005399165180263732,0.0532303082333391,13205,147.15637940639883,1655.7194810715976,0.8920444227280776,0.8903125150713088
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.3465656565656566,0.06210039651839792,0.032262585155171664,0.32036395765175935,27534,161.78689687363436,1656.1745077134838,0.8919850776345002,0.8902522179174066
1.7782170417593612,0.1024332323642256,51166,0.1819081564972288,0.12878787878787878,0.023427565609491587,0.011881320949136964,0.11599088181548461,2412,98.23950325607312,1656.6659289066097,0.891920967606402,0.8901870793861839
1.6580641619378853,0.1141553458478313,93293,0.200086394147295,0.11888888888888888,0.023788049081956184,0.012066804845797252,0.10570512275335983,17711,142.71299870719557,1661.3915853885862,0.891303495099903,0.8895597009036448
1.7820819629117075,0.100165306580636,94635,0.1783341317940731,0.10898989898989898,0.01943661901068736,0.009833285106390366,0.09817056865367137,9510,114.71704319759988,1661.4177680523342,0.891300069072603,0.8895562199133399
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.38616161616161615,0.07235519948361384,0.03783665472427977,0.35721135355152206,2838,101.67103815738284,1662.9254342874187,0.8911026983964185,0.8893556828626712
1.755543330610163,0.1034022055756249,90041,0.18342947197825454,0.1782828282828283,0.03270232505470902,0.016679896242988712,0.1613108361677024,10517,116.94443124834974,1672.8347198692404,0.8898010049205051,0.8880331066037217
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.15848484848484848,0.028398578297104727,0.014446388825039014,0.1434510680252716,27515,162.75441622272496,1675.0749236974443,0.8895056577394629,0.8877330212326093
1.7517113194599592,0.1042397421160098,28223,0.1847416935244588,0.049595959595959596,0.009162441567728209,0.004606576356329106,0.044192131166272325,804,94.94208761134335,1675.0820875407867,0.8895047126284835,0.8877320609594218
1.7782170417593612,0.1024332323642256,51166,0.1819081564972288,0.16838383838383839,0.030630393624331356,0.015603144514066969,0.15232502337314024,2416,100.5832988124768,1675.554535071897,0.8894423746834715,0.8876687229404256
1.755543330610163,0.1034022055756249,90041,0.18342947197825454,0.029797979797979796,0.00546582770036213,0.0027419125142064127,0.026516963530348197,10502,116.83321445547922,1678.9603926239597,0.8889924624776838,0.8872115928917643
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.01,0.0018032991249423015,0.0009026264207628865,0.008898983637766224,13200,148.4654842042419,1679.9482134875468,0.8888618008847908,0.8870788351235843
1.7273994386291345,0.1036802955327442,89820,0.18386545400232068,0.9207070707070707,0.16928622355870232,0.09447640903571253,0.9112281996329291,13692,189.08199279677584,1680.3395490197806,0.888810016679048,0.8870262201551825
1.7250319200014843,0.1019900891087928,94757,0.1812112756934433,0.059494949494949496,0.010781155695296779,0.005425725931105241,0.0531985605514828,6805,110.86027241532469,1681.1540678950278,0.8887021952681556,0.8869166689890351
1.8272023295678257,0.101430282097862,34710,0.18032991249423014,0.12878787878787878,0.0232243069121357,0.011776772027302651,0.11610706175439975,13212,144.0243035046516,1683.9355688386654,0.8883336019862149,0.8865421624458868
1.6799119478123534,0.1059223183924428,80061,0.1873702523902111,0.16838383838383839,0.03155012229641231,0.01608077252214124,0.15181665928574076,2816,103.19399207318224,1684.51892242266,0.8882562210247819,0.8864635400786554
1.7405349282737417,0.102320954093021,43258,0.18173165662270596,0.01,0.0018173165662270596,0.0009096503973138326,0.008890167271963281,18600,125.89678312014172,1684.832632637438,0.8882145967620669,0.8864212480470199
1.7782170417593612,0.1024332323642256,51166,0.1819081564972288,0.01,0.001819081564972288,0.0009105348260163293,0.008889056851966823,2400,104.1633332799983,1684.9359038254245,0.8882008926528666,0.8864073240858004
1.7814611435617294,0.1026112369829601,80449,0.18218788365388372,0.08919191919191918,0.016249686996603972,0.008205015606689847,0.07996215471072038,8808,110.37662796081425,1686.8254207237926,0.8879500050674772,0.886152411565886
1.758005282002478,0.1020093481394171,63394,0.18124157697521337,0.16838383838383839,0.030518152405826334,0.015544893307076202,0.152386948751313,21616,126.47529403009902,1687.4768146555375,0.8878634486536199,0.8860644665464587
1.6707779599617345,0.1052881995668665,95484,0.18638081343113733,0.059494949494949496,0.01108871708191312,0.005581549083137904,0.053012104928180204,7105,114.28910709249593,1688.223030289541,0.8877642513804137,0.8859636778731477
1.7820819629117075,0.100165306580636,94635,0.1783341317940731,0.039696969696969696,0.007079324625764719,0.0035547758632720194,0.035489092826869365,9503,113.4195750300626,1688.7918758686635,0.8876886031224428,0.8858868160067601
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.32676767676767676,0.05855283670563021,0.030351288493815076,0.3013849899176552,27532,159.49921629901507,1690.0816548320972,0.8875169867204452,0.8857124464004523
1.7947226313522169,0.1007060388180171,68347,0.17918797013469523,0.24757575757575756,0.044362597454559394,0.022791626463383174,0.22631836909571282,27524,158.30350596243912,1690.4629543412066,0.88746622638493,0.8856608717280038
